step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
14200,3,0.000292,1.773359,-0.318906,1.462280,0.064092,-0.765772,1.440554,0.021727,0.348242,0.081333,0.136364,3.017467,131.855916,4.323473,396.980242
14300,3,0.000292,1.805156,-0.315195,1.461681,0.064204,-0.758870,1.440061,0.021620,0.343984,0.088594,0.128242,2.933301,76.181085,4.325165,396.439583
14400,3,0.000292,1.944844,-0.315215,1.461343,0.064028,-0.758695,1.440273,0.021070,0.349492,0.087651,0.131821,2.980381,194.446882,4.326835,395.901393
14500,3,0.000291,1.632969,-0.320332,1.456337,0.064019,-0.768323,1.436243,0.020094,0.350234,0.092314,0.129318,2.935538,82.642231,4.328387,395.374336
14600,3,0.000291,1.875391,-0.315889,1.468421,0.064253,-0.760238,1.442709,0.025712,0.350586,0.090132,0.126659,2.944486,80.397908,4.330004,394.841793
14700,3,0.000291,1.691406,-0.314961,1.470747,0.064426,-0.758747,1.448075,0.022673,0.341523,0.091636,0.129079,3.034067,165.820903,4.331468,394.323602
14800,3,0.000291,1.687969,-0.312930,1.461768,0.064282,-0.754453,1.437347,0.024421,0.349023,0.089902,0.126319,3.038400,141.761535,4.333041,393.795804
14900,3,0.000291,1.657891,-0.315439,1.484480,0.064238,-0.759427,1.455529,0.028951,0.345000,0.092065,0.124436,3.019222,78.506173,4.334536,393.275455
15000,3,0.000291,1.783125,-0.310352,1.477260,0.064248,-0.749106,1.447079,0.030181,0.349219,0.090874,0.124982,3.038788,116.702965,4.336172,392.742746
15100,3,0.000291,1.643906,-0.314980,1.482761,0.064106,-0.757967,1.455659,0.027102,0.337656,0.083882,0.128422,3.046768,67.068376,4.337118,392.272777
15200,3,0.000290,1.790234,-0.311133,1.477466,0.064424,-0.751007,1.449377,0.028089,0.347187,0.090161,0.132758,3.094572,100.556243,4.338647,391.750348
15300,3,0.000290,1.676953,-0.308359,1.475858,0.064185,-0.745259,1.446741,0.029116,0.346680,0.086201,0.131919,3.110176,127.481285,4.340153,391.230448
15400,3,0.000290,1.697344,-0.305977,1.473703,0.064321,-0.740539,1.445885,0.027819,0.347656,0.088281,0.130898,3.119704,90.874148,4.341674,390.709514
15500,3,0.000290,1.569063,-0.305791,1.476490,0.064414,-0.740489,1.447761,0.028729,0.345703,0.091270,0.127739,3.079048,96.059738,4.343171,390.191097
15600,3,0.000290,1.506641,-0.314170,1.469598,0.064253,-0.756852,1.443431,0.026166,0.348398,0.087065,0.129581,3.080487,50.926118,4.344556,389.683121
15700,4,0.000290,1.533672,-0.312090,1.476477,0.064316,-0.752712,1.447579,0.028898,0.340664,0.086084,0.134577,3.105347,126.618532,4.344980,389.261514
