step,epoch,lr,loss,ed,nll,sde_acc,vol_mse,steps/s,eta_min
188400,47,0.000010,0.575795,0.003462,-0.782907,0.440391,0.000940,32.843350,23.322834
188500,47,0.000010,0.577429,0.003487,-0.793635,0.436875,0.001101,32.838607,23.275449
188600,47,0.000010,0.578580,0.003461,-0.788723,0.435352,0.000994,32.833931,23.228004
188700,47,0.000010,0.579534,0.003462,-0.781176,0.435898,0.001023,32.829018,23.180711
188800,47,0.000010,0.573839,0.003463,-0.787964,0.439609,0.001031,32.823346,23.133940
188900,47,0.000010,0.576962,0.003482,-0.779804,0.437617,0.001111,32.818721,23.086416
189000,47,0.000010,0.576016,0.003478,-0.792210,0.436719,0.000889,32.814115,23.038866
189100,47,0.000010,0.576811,0.003459,-0.782116,0.435742,0.001214,32.809503,22.991307
189200,47,0.000010,0.578159,0.003431,-0.787495,0.432461,0.001104,32.804831,22.943775
189300,47,0.000010,0.576070,0.003450,-0.786095,0.432227,0.001117,32.800149,22.896237
189400,47,0.000010,0.573553,0.003507,-0.794722,0.437656,0.001138,32.795559,22.848622
189500,47,0.000010,0.567943,0.003452,-0.793379,0.445430,0.001118,32.790933,22.801019
189600,47,0.000010,0.576725,0.003470,-0.789130,0.438594,0.001182,32.786316,22.753395
189700,47,0.000010,0.573260,0.003452,-0.799378,0.437109,0.001104,32.781751,22.705722
189800,47,0.000010,0.578489,0.003455,-0.782736,0.434414,0.000977,32.777141,22.658067
189900,47,0.000010,0.578490,0.003445,-0.785439,0.431289,0.001044,32.772539,22.610394
190000,47,0.000009,0.576816,0.003479,-0.782958,0.433359,0.001123,32.767997,22.562665
190000,-0.078669,0.002918,-0.815876,0.437988,0.002431
190100,47,0.000009,0.575751,0.003457,-0.785186,0.439688,0.000962,32.760833,22.516725
190200,47,0.000009,0.572153,0.003447,-0.791549,0.436719,0.001149,32.756335,22.468936
190300,47,0.000009,0.576917,0.003492,-0.788908,0.429844,0.000999,32.751820,22.421146
190400,48,0.000009,0.576895,0.003431,-0.788852,0.435703,0.001071,32.742599,22.376558
190500,48,0.000009,0.571710,0.003453,-0.789138,0.438125,0.001234,32.738081,22.328737
190600,48,0.000009,0.578838,0.003480,-0.771408,0.436289,0.001155,32.733543,22.280916
190700,48,0.000009,0.573760,0.003471,-0.783293,0.437891,0.001240,32.729058,22.233046
190800,48,0.000009,0.575844,0.003441,-0.784787,0.435469,0.001195,32.724600,22.185145
190900,48,0.000009,0.573780,0.003469,-0.783504,0.438320,0.001141,32.720094,22.137263
191000,48,0.000009,0.575883,0.003479,-0.783797,0.433945,0.001017,32.714723,22.089952
191100,48,0.000009,0.573935,0.003458,-0.785692,0.436406,0.001121,32.710232,22.042033
191200,48,0.000009,0.578921,0.003475,-0.777474,0.434336,0.001077,32.705797,21.994062
191300,48,0.000009,0.577674,0.003475,-0.783218,0.435820,0.001045,32.701319,21.946108
191400,48,0.000009,0.577187,0.003476,-0.774914,0.437578,0.001074,32.696853,21.898132
191500,48,0.000009,0.578618,0.003472,-0.787015,0.432539,0.001091,32.692371,21.850154
191600,48,0.000009,0.577972,0.003470,-0.791680,0.432227,0.000998,32.687794,21.802226
191700,48,0.000009,0.579174,0.003465,-0.776986,0.432656,0.000975,32.683324,21.754213
191800,48,0.000009,0.578378,0.003494,-0.782215,0.434063,0.001075,32.678873,21.706175
191900,48,0.000009,0.577387,0.003492,-0.782089,0.434258,0.001144,32.674439,21.658112
192000,48,0.000009,0.576997,0.003469,-0.784045,0.438086,0.001323,32.670023,21.610025
192000,-0.078484,0.002979,-0.814629,0.435547,0.002491
192100,48,0.000009,0.577233,0.003416,-0.790661,0.438125,0.001342,32.664366,21.562743
192200,48,0.000009,0.579224,0.003492,-0.774922,0.435781,0.001340,32.659935,21.514638
192300,48,0.000009,0.577563,0.003474,-0.785591,0.434297,0.001044,32.655550,21.466489
192400,48,0.000009,0.578321,0.003483,-0.792172,0.434219,0.000966,32.651200,21.418304
192500,48,0.000009,0.578404,0.003482,-0.785152,0.436094,0.001064,32.646810,21.370133
192600,48,0.000009,0.579680,0.003480,-0.787094,0.428555,0.000971,32.642443,21.321933
192700,48,0.000009,0.573248,0.003482,-0.789975,0.440000,0.001018,32.638091,21.273712
192800,48,0.000008,0.579826,0.003486,-0.783559,0.431211,0.001090,32.633723,21.225487
192900,48,0.000008,0.578855,0.003469,-0.785447,0.434414,0.001041,32.629317,21.177274
193000,48,0.000008,0.577351,0.003479,-0.785476,0.432305,0.001236,32.624699,21.129186
193100,48,0.000008,0.579476,0.003445,-0.781036,0.431328,0.000902,32.619927,21.081183
193200,48,0.000008,0.574266,0.003454,-0.786634,0.440391,0.000936,32.615520,21.032932
193300,48,0.000008,0.577428,0.003440,-0.783864,0.435586,0.001335,32.611160,20.984636
193400,48,0.000008,0.574163,0.003482,-0.792355,0.438086,0.001499,32.606795,20.936331
193500,48,0.000008,0.578041,0.003455,-0.787966,0.431484,0.001248,32.602445,20.888004
193600,48,0.000008,0.574833,0.003433,-0.796547,0.436406,0.001079,32.598127,20.839643
193700,48,0.000008,0.579294,0.003466,-0.784521,0.427852,0.001016,32.593785,20.791285
193800,48,0.000008,0.577998,0.003420,-0.788878,0.436680,0.001074,32.589501,20.742877
193900,48,0.000008,0.577396,0.003470,-0.782048,0.433047,0.001020,32.584539,20.694887
194000,48,0.000008,0.576436,0.003464,-0.787907,0.429961,0.001085,32.580212,20.646479
194000,-0.080495,0.002950,-0.834445,0.439941,0.002708
194100,48,0.000008,0.572791,0.003447,-0.794972,0.442148,0.001098,32.574671,20.598827
194200,48,0.000008,0.577837,0.003463,-0.788613,0.433203,0.001483,32.570331,20.550400
194300,49,0.000008,0.574719,0.003489,-0.788893,0.439375,0.001005,32.560394,20.505485
194400,49,0.000008,0.575164,0.003467,-0.784179,0.432461,0.000988,32.556121,20.456982
194500,49,0.000008,0.578428,0.003390,-0.790342,0.433906,0.001181,32.551812,20.408490
194600,49,0.000008,0.575623,0.003418,-0.789550,0.437305,0.001015,32.547563,20.359947
194700,49,0.000008,0.574816,0.003445,-0.800255,0.435703,0.001066,32.543374,20.311354
194800,49,0.000008,0.573989,0.003466,-0.795548,0.435508,0.001095,32.539081,20.262814
194900,49,0.000008,0.576749,0.003499,-0.785555,0.439180,0.001019,32.534810,20.214246
195000,49,0.000008,0.574478,0.003477,-0.783762,0.440039,0.001092,32.530562,20.165652
195100,49,0.000008,0.575732,0.003465,-0.783685,0.435117,0.001011,32.524506,20.118164
195200,49,0.000008,0.581133,0.003481,-0.787260,0.427305,0.000976,32.520270,20.069534
195300,49,0.000008,0.576342,0.003497,-0.784388,0.438047,0.000991,32.515342,20.021318
195400,49,0.000008,0.578474,0.003486,-0.786671,0.432500,0.001286,32.510506,19.973031
195500,49,0.000008,0.576892,0.003462,-0.790167,0.434141,0.001268,32.506244,19.924377
195600,49,0.000008,0.576658,0.003449,-0.791918,0.432578,0.000956,32.502006,19.875696
195700,49,0.000007,0.575230,0.003486,-0.793271,0.436133,0.001203,32.497833,19.826963
195800,49,0.000007,0.577067,0.003494,-0.786317,0.436797,0.001122,32.493584,19.778264
195900,49,0.000007,0.577025,0.003509,-0.785091,0.433398,0.001065,32.489361,19.729535
196000,49,0.000007,0.578392,0.003436,-0.792348,0.433203,0.001165,32.485109,19.680813
196000,-0.079493,0.002921,-0.824136,0.440918,0.002550
196100,49,0.000007,0.578133,0.003445,-0.787483,0.437734,0.001484,32.479736,19.632754
196200,49,0.000007,0.577455,0.003470,-0.789259,0.434844,0.001039,32.475495,19.583997
196300,49,0.000007,0.578004,0.003456,-0.786227,0.438516,0.001041,32.471347,19.535171
196400,49,0.000007,0.578937,0.003475,-0.786109,0.433281,0.000911,32.467187,19.486341
196500,49,0.000007,0.577871,0.003434,-0.781444,0.434414,0.001043,32.462977,19.437527
196600,49,0.000007,0.574034,0.003446,-0.792352,0.436641,0.000988,32.458839,19.388658
196700,49,0.000007,0.577329,0.003446,-0.782737,0.434570,0.001192,32.454643,19.339811
196800,49,0.000007,0.578710,0.003470,-0.790136,0.433555,0.001018,32.450525,19.290905
196900,49,0.000007,0.578045,0.003489,-0.781177,0.433828,0.001043,32.446362,19.242014
197000,49,0.000007,0.579114,0.003474,-0.785560,0.432656,0.000944,32.442189,19.193115
197100,49,0.000007,0.575232,0.003462,-0.788885,0.435352,0.001074,32.438007,19.144209
197200,49,0.000007,0.572009,0.003511,-0.793729,0.441563,0.001165,32.433864,19.095268
197300,49,0.000007,0.576259,0.003464,-0.785023,0.438320,0.001066,32.429744,19.046301
197400,49,0.000007,0.575861,0.003488,-0.775829,0.437578,0.001130,32.425599,18.997336
197500,49,0.000007,0.572296,0.003454,-0.795537,0.443672,0.001091,32.421451,18.948360
197600,49,0.000007,0.577739,0.003429,-0.780789,0.432852,0.001110,32.416626,18.899767
197700,49,0.000007,0.574931,0.003419,-0.793359,0.439023,0.001108,32.412525,18.850738
197800,49,0.000007,0.575184,0.003477,-0.780274,0.439453,0.001030,32.408442,18.801685
197900,49,0.000007,0.580139,0.003471,-0.787097,0.430898,0.001285,32.404322,18.752642
198000,49,0.000007,0.573969,0.003468,-0.796128,0.437188,0.001242,32.400242,18.703564
198000,-0.077789,0.002964,-0.807528,0.435547,0.002697
198100,49,0.000007,0.577106,0.003458,-0.788973,0.433828,0.001003,32.395045,18.655116
198200,50,0.000007,0.575943,0.003414,-0.797826,0.435937,0.001032,32.386623,18.608506
198300,50,0.000007,0.571127,0.003442,-0.789016,0.441328,0.001102,32.382548,18.559379
198400,50,0.000007,0.578913,0.003437,-0.784700,0.437891,0.001022,32.378478,18.510238
198500,50,0.000007,0.575992,0.003478,-0.788436,0.437227,0.001043,32.374445,18.461063
198600,50,0.000007,0.577350,0.003437,-0.785811,0.436211,0.001313,32.370438,18.411861
198700,50,0.000007,0.574372,0.003455,-0.784442,0.438477,0.001053,32.366314,18.362713
198800,50,0.000007,0.576051,0.003456,-0.781267,0.438750,0.000987,32.362214,18.313539
198900,50,0.000006,0.575136,0.003454,-0.782788,0.435117,0.001156,32.358135,18.264341
199000,50,0.000006,0.574394,0.003487,-0.785710,0.437656,0.001069,32.354066,18.215124
199100,50,0.000006,0.580452,0.003493,-0.784907,0.432070,0.001103,32.350038,18.165873
199200,50,0.000006,0.575648,0.003475,-0.786794,0.439102,0.001022,32.345987,18.116622
199300,50,0.000006,0.574671,0.003483,-0.774388,0.436680,0.001018,32.341969,18.067339
199400,50,0.000006,0.573274,0.003462,-0.798404,0.438984,0.001059,32.337959,18.018041
199500,50,0.000006,0.576457,0.003467,-0.781809,0.436172,0.000981,32.333859,17.968780
199600,50,0.000006,0.577917,0.003471,-0.780143,0.435312,0.000979,32.329573,17.919610
199700,50,0.000006,0.578408,0.003463,-0.788609,0.432031,0.001127,32.325369,17.870381
199800,50,0.000006,0.578788,0.003465,-0.780429,0.434648,0.001171,32.321350,17.821038
199900,50,0.000006,0.578995,0.003479,-0.778195,0.436914,0.001012,32.317344,17.771675
200000,50,0.000006,0.572101,0.003480,-0.791756,0.438320,0.001068,32.313344,17.722297
200000,-0.078254,0.002949,-0.812033,0.439453,0.002787
200100,50,0.000006,0.578189,0.003497,-0.789793,0.436758,0.000933,32.306170,17.674642
200200,50,0.000006,0.575686,0.003480,-0.788885,0.437539,0.001176,32.302195,17.625221
200300,50,0.000006,0.580241,0.003487,-0.781266,0.432969,0.001163,32.298226,17.575784
200400,50,0.000006,0.577431,0.003474,-0.783769,0.432773,0.001011,32.294216,17.526358
200500,50,0.000006,0.574618,0.003456,-0.778422,0.437812,0.001078,32.290272,17.476884
200600,50,0.000006,0.578338,0.003423,-0.783346,0.430703,0.000942,32.286328,17.427398
200700,50,0.000006,0.576160,0.003447,-0.789286,0.437539,0.000989,32.282377,17.377903
200800,50,0.000006,0.578934,0.003462,-0.785388,0.431523,0.000911,32.278410,17.328404
200900,50,0.000006,0.579327,0.003473,-0.786215,0.430508,0.001073,32.274524,17.278850
201000,50,0.000006,0.577795,0.003460,-0.786387,0.431445,0.001106,32.270606,17.229302
201100,50,0.000006,0.574755,0.003436,-0.791173,0.436445,0.001199,32.266679,17.179745
201200,50,0.000006,0.573279,0.003469,-0.788834,0.440273,0.000988,32.262771,17.130168
201300,50,0.000006,0.575702,0.003485,-0.781133,0.436133,0.001072,32.258868,17.080575
201400,50,0.000006,0.576850,0.003435,-0.793506,0.431367,0.001189,32.254949,17.030978
201500,50,0.000006,0.578300,0.003482,-0.781567,0.432734,0.000996,32.251048,16.981360
201600,50,0.000006,0.576365,0.003408,-0.785538,0.436016,0.000955,32.247151,16.931728
201700,50,0.000006,0.577962,0.003516,-0.773364,0.435977,0.001084,32.243236,16.882094
201800,50,0.000006,0.576079,0.003451,-0.791667,0.435273,0.001121,32.239332,16.832441
201900,50,0.000006,0.573828,0.003454,-0.794665,0.434063,0.001037,32.234907,16.783048
202000,50,0.000006,0.574187,0.003498,-0.800049,0.437617,0.001254,32.230547,16.733608
202000,-0.075552,0.002949,-0.785012,0.434570,0.002600
202100,51,0.000006,0.577223,0.003507,-0.790406,0.435547,0.000953,32.221931,16.686358
202200,51,0.000006,0.572802,0.003476,-0.787982,0.440273,0.001112,32.218082,16.636620
202300,51,0.000006,0.577352,0.003442,-0.788361,0.435156,0.001339,32.214270,16.586852
202400,51,0.000005,0.576862,0.003492,-0.789649,0.437578,0.001319,32.210437,16.537083
202500,51,0.000005,0.578030,0.003454,-0.790349,0.433945,0.001087,32.206620,16.487294
202600,51,0.000005,0.573763,0.003439,-0.782751,0.437422,0.001035,32.202782,16.437503
202700,51,0.000005,0.576358,0.003463,-0.787538,0.435078,0.001155,32.198949,16.387698
202800,51,0.000005,0.573736,0.003467,-0.789132,0.438125,0.001083,32.195146,16.337866
202900,51,0.000005,0.575239,0.003480,-0.786316,0.438008,0.000971,32.191320,16.288035
203000,51,0.000005,0.576609,0.003451,-0.785703,0.439219,0.001037,32.187511,16.238182
203100,51,0.000005,0.575233,0.003430,-0.784003,0.438281,0.001156,32.183668,16.188335
203200,51,0.000005,0.577366,0.003478,-0.776837,0.438906,0.001090,32.179765,16.138506
203300,51,0.000005,0.575454,0.003452,-0.793213,0.435000,0.001079,32.175927,16.088633
203400,51,0.000005,0.577706,0.003461,-0.786749,0.434492,0.000983,32.172093,16.038745
203500,51,0.000005,0.576323,0.003459,-0.781779,0.434258,0.001018,32.168292,15.988830
203600,51,0.000005,0.575161,0.003498,-0.781516,0.437305,0.000987,32.164436,15.938929
203700,51,0.000005,0.581068,0.003495,-0.770805,0.428320,0.000978,32.160618,15.888998
203800,51,0.000005,0.577802,0.003478,-0.794396,0.435312,0.000961,32.156849,15.839031
203900,51,0.000005,0.579463,0.003507,-0.793623,0.432031,0.000901,32.153078,15.789053
204000,51,0.000005,0.576887,0.003442,-0.785933,0.438281,0.001067,32.149284,15.739075
204000,-0.082634,0.002969,-0.856028,0.438477,0.002551
204100,51,0.000005,0.577827,0.003455,-0.783505,0.428516,0.001003,32.142321,15.690632
204200,51,0.000005,0.573865,0.003492,-0.804611,0.434961,0.001258,32.138120,15.640824
204300,51,0.000005,0.576478,0.003457,-0.790625,0.434180,0.001120,32.134316,15.590809
204400,51,0.000005,0.574793,0.003445,-0.781544,0.437305,0.001215,32.130554,15.540763
204500,51,0.000005,0.578028,0.003421,-0.778394,0.431367,0.001066,32.126766,15.490718
204600,51,0.000005,0.577692,0.003456,-0.792975,0.435742,0.000954,32.123020,15.440640
204700,51,0.000005,0.577317,0.003421,-0.787794,0.435469,0.001051,32.119247,15.390564
204800,51,0.000005,0.578346,0.003475,-0.784569,0.433711,0.001125,32.115384,15.340519
204900,51,0.000005,0.574525,0.003464,-0.777947,0.437227,0.001012,32.111611,15.290419
205000,51,0.000005,0.574014,0.003452,-0.792897,0.435586,0.001276,32.107881,15.240287
205100,51,0.000005,0.571943,0.003454,-0.788820,0.439688,0.001204,32.101975,15.191173
205200,51,0.000005,0.574766,0.003442,-0.785533,0.432969,0.001077,32.098271,15.141003
205300,51,0.000005,0.573830,0.003446,-0.791776,0.440312,0.000966,32.094639,15.090786
205400,51,0.000005,0.579315,0.003463,-0.780976,0.433125,0.000937,32.090943,15.040588
205500,51,0.000005,0.577980,0.003429,-0.785105,0.433437,0.001086,32.087198,14.990402
205600,51,0.000005,0.573824,0.003448,-0.778450,0.440391,0.001034,32.083462,14.940200
205700,51,0.000005,0.574719,0.003462,-0.790273,0.435195,0.001031,32.079713,14.889992
205800,51,0.000005,0.573929,0.003483,-0.789481,0.438242,0.001022,32.076028,14.839743
205900,51,0.000005,0.575829,0.003481,-0.789378,0.436055,0.001173,32.072301,14.789501
206000,52,0.000005,0.576151,0.003457,-0.788405,0.433945,0.001104,32.064706,14.741026
206000,-0.079770,0.002901,-0.826709,0.440918,0.002487
206100,52,0.000005,0.574274,0.003465,-0.779728,0.436992,0.001242,32.059948,14.691228
206200,52,0.000004,0.576849,0.003493,-0.781479,0.434023,0.001105,32.055664,14.641198
206300,52,0.000004,0.576595,0.003445,-0.790920,0.435859,0.001039,32.051966,14.590888
206400,52,0.000004,0.576887,0.003498,-0.790116,0.432461,0.001039,32.048305,14.540551
206500,52,0.000004,0.575795,0.003470,-0.788168,0.434961,0.000927,32.044666,14.490191
206600,52,0.000004,0.575936,0.003469,-0.784317,0.435430,0.000998,32.041006,14.439830
206700,52,0.000004,0.575009,0.003471,-0.789018,0.437148,0.001070,32.037333,14.389463
206800,52,0.000004,0.573865,0.003474,-0.790161,0.435937,0.001174,32.033658,14.339085
206900,52,0.000004,0.579009,0.003480,-0.782205,0.437188,0.001008,32.029993,14.288691
207000,52,0.000004,0.577321,0.003484,-0.777145,0.438828,0.001037,32.026363,14.238270
207100,52,0.000004,0.576773,0.003458,-0.784271,0.435273,0.001082,32.022459,14.187959
207200,52,0.000004,0.577866,0.003472,-0.785178,0.435781,0.001050,32.018820,14.137519
207300,52,0.000004,0.577085,0.003421,-0.779290,0.437812,0.001058,32.015189,14.087063
207400,52,0.000004,0.576333,0.003495,-0.789855,0.434063,0.001091,32.011559,14.036596
207500,52,0.000004,0.577395,0.003473,-0.782151,0.435898,0.000932,32.007912,13.986125
207600,52,0.000004,0.580454,0.003452,-0.771038,0.430273,0.001123,32.004284,13.935634
207700,52,0.000004,0.579029,0.003439,-0.786930,0.432578,0.000985,32.000670,13.885126
207800,52,0.000004,0.576474,0.003470,-0.793526,0.435430,0.001040,31.997068,13.834601
207900,52,0.000004,0.577658,0.003474,-0.777244,0.438672,0.001087,31.993478,13.784060
208000,52,0.000004,0.575257,0.003473,-0.797432,0.437812,0.001071,31.989900,13.733501
208000,-0.075700,0.002927,-0.786275,0.437500,0.002534
208100,52,0.000004,0.577607,0.003468,-0.784672,0.433203,0.000927,31.985243,13.683394
208200,52,0.000004,0.576501,0.003473,-0.792705,0.439648,0.000994,31.981658,13.632814
208300,52,0.000004,0.574855,0.003420,-0.791528,0.440156,0.000992,31.978108,13.582209
208400,52,0.000004,0.576939,0.003455,-0.777790,0.433320,0.000921,31.974507,13.531614
208500,52,0.000004,0.574590,0.003458,-0.787084,0.439023,0.001023,31.970305,13.481260
208600,52,0.000004,0.578618,0.003464,-0.780826,0.432891,0.001232,31.966477,13.430736
208700,52,0.000004,0.579723,0.003436,-0.786988,0.433320,0.001151,31.962931,13.380083
208800,52,0.000004,0.574374,0.003469,-0.789959,0.436680,0.001027,31.959328,13.329442
208900,52,0.000004,0.574880,0.003501,-0.795698,0.439141,0.001084,31.955737,13.278784
209000,52,0.000004,0.575301,0.003454,-0.787002,0.439219,0.001243,31.952128,13.228123
209100,52,0.000004,0.577404,0.003483,-0.786083,0.432734,0.000989,31.948618,13.177409
209200,52,0.000004,0.574370,0.003449,-0.790997,0.437031,0.001102,31.945114,13.126682
209300,52,0.000004,0.577047,0.003461,-0.791357,0.434531,0.001009,31.941562,13.075963
209400,52,0.000004,0.575689,0.003436,-0.790240,0.437969,0.001174,31.938022,13.025228
209500,52,0.000004,0.573949,0.003482,-0.784116,0.442891,0.000977,31.934488,12.974479
209600,52,0.000004,0.575543,0.003461,-0.785369,0.440508,0.001127,31.930935,12.923726
209700,52,0.000004,0.571897,0.003481,-0.801012,0.438437,0.001204,31.927368,12.872968
209800,52,0.000004,0.576067,0.003475,-0.790918,0.434609,0.000986,31.923874,12.822170
209900,53,0.000004,0.576639,0.003490,-0.788508,0.436328,0.001277,31.916543,12.772895
210000,53,0.000004,0.574921,0.003476,-0.786717,0.435937,0.000968,31.913042,12.722071
210000,-0.075124,0.002982,-0.781062,0.439453,0.002509
210100,53,0.000004,0.576379,0.003463,-0.787941,0.435391,0.001094,31.907041,12.672229
210200,53,0.000004,0.576026,0.003481,-0.783276,0.436133,0.001040,31.903576,12.621365
210300,53,0.000004,0.580315,0.003460,-0.784516,0.426875,0.001144,31.900080,12.570501
210400,53,0.000004,0.574283,0.003458,-0.784157,0.433164,0.001037,31.896541,12.519644
210500,53,0.000004,0.575329,0.003441,-0.790292,0.431563,0.000968,31.893064,12.468751
210600,53,0.000003,0.574358,0.003474,-0.795548,0.438203,0.001014,31.889570,12.417853
210700,53,0.000003,0.573556,0.003463,-0.779026,0.440664,0.001089,31.886071,12.366947
210800,53,0.000003,0.580104,0.003452,-0.780603,0.433281,0.000923,31.881955,12.316267
210900,53,0.000003,0.575620,0.003491,-0.789642,0.439492,0.001037,31.878492,12.265323
211000,53,0.000003,0.574743,0.003484,-0.781198,0.439492,0.001016,31.875018,12.214372
211100,53,0.000003,0.575930,0.003449,-0.787441,0.436758,0.001119,31.871555,12.163406
211200,53,0.000003,0.578300,0.003422,-0.782720,0.430664,0.001066,31.868093,12.112428
211300,53,0.000003,0.577533,0.003496,-0.786067,0.434492,0.000995,31.864350,12.061546
211400,53,0.000003,0.581074,0.003469,-0.776754,0.431484,0.001086,31.860904,12.010540
211500,53,0.000003,0.577859,0.003480,-0.788417,0.433516,0.001032,31.857487,11.959512
211600,53,0.000003,0.581367,0.003435,-0.787519,0.434141,0.001029,31.854080,11.908469
211700,53,0.000003,0.577868,0.003488,-0.777906,0.430117,0.000985,31.850644,11.857426
211800,53,0.000003,0.577519,0.003521,-0.792613,0.436055,0.001008,31.847226,11.806366
211900,53,0.000003,0.576102,0.003449,-0.775775,0.436406,0.001006,31.843787,11.755302
212000,53,0.000003,0.576315,0.003471,-0.790310,0.439531,0.001028,31.840385,11.704214
212000,-0.077588,0.002927,-0.805155,0.441406,0.002714
212100,53,0.000003,0.578191,0.003488,-0.783905,0.436055,0.001140,31.835919,11.653504
212200,53,0.000003,0.576114,0.003473,-0.791272,0.438281,0.001189,31.832471,11.602408
212300,53,0.000003,0.579422,0.003443,-0.780015,0.432422,0.001098,31.829046,11.551294
212400,53,0.000003,0.575350,0.003473,-0.782167,0.442109,0.001095,31.825689,11.500144
212500,53,0.000003,0.581257,0.003472,-0.781562,0.430742,0.001062,31.822282,11.449001
212600,53,0.000003,0.578869,0.003444,-0.786956,0.433086,0.001016,31.818838,11.397860
212700,53,0.000003,0.573847,0.003418,-0.785947,0.437539,0.001018,31.815455,11.346687
212800,53,0.000003,0.574785,0.003479,-0.785610,0.440156,0.000983,31.811469,11.295717
212900,53,0.000003,0.575486,0.003419,-0.780567,0.436641,0.001415,31.808051,11.244532
213000,53,0.000003,0.577064,0.003479,-0.781116,0.438398,0.001000,31.804654,11.193330
213100,53,0.000003,0.573484,0.003428,-0.794570,0.434414,0.001044,31.801285,11.142108
213200,53,0.000003,0.574638,0.003460,-0.788504,0.439414,0.001200,31.797922,11.090872
213300,53,0.000003,0.576527,0.003447,-0.783074,0.433359,0.001068,31.794563,11.039623
213400,53,0.000003,0.574576,0.003497,-0.779099,0.437383,0.001068,31.791189,10.988369
213500,53,0.000003,0.576869,0.003452,-0.789534,0.429648,0.001041,31.787834,10.937098
213600,53,0.000003,0.573622,0.003450,-0.792247,0.437773,0.001033,31.784418,10.885837
213700,53,0.000003,0.575668,0.003450,-0.786333,0.437148,0.000983,31.780598,10.834703
213800,54,0.000003,0.578059,0.003467,-0.786429,0.438242,0.001097,31.771950,10.785195
213900,54,0.000003,0.575014,0.003452,-0.780303,0.436797,0.001353,31.768554,10.733885
214000,54,0.000003,0.577614,0.003446,-0.790967,0.433359,0.001116,31.765191,10.682553
214000,-0.076585,0.002956,-0.795409,0.439453,0.002560
214100,54,0.000003,0.577197,0.003480,-0.789540,0.432188,0.001074,31.760833,10.631543
214200,54,0.000003,0.578440,0.003437,-0.787156,0.432695,0.001100,31.757547,10.580162
214300,54,0.000003,0.573791,0.003423,-0.784409,0.438945,0.001139,31.754249,10.528775
214400,54,0.000003,0.575778,0.003485,-0.788519,0.436016,0.000914,31.750837,10.477414
214500,54,0.000003,0.576532,0.003425,-0.779340,0.439023,0.001002,31.747475,10.426026
214600,54,0.000003,0.574480,0.003449,-0.786242,0.440664,0.001054,31.744149,10.374615
214700,54,0.000003,0.580023,0.003415,-0.782750,0.431289,0.001309,31.740757,10.323215
214800,54,0.000003,0.576128,0.003436,-0.787562,0.437891,0.001154,31.737446,10.271778
214900,54,0.000003,0.576548,0.003506,-0.774219,0.432812,0.001077,31.734115,10.220337
215000,54,0.000003,0.576900,0.003448,-0.792238,0.435898,0.001005,31.730633,10.168933
215100,54,0.000003,0.579117,0.003455,-0.773062,0.433594,0.001065,31.725807,10.117946
215200,54,0.000003,0.578558,0.003524,-0.782198,0.433945,0.001137,31.722449,10.066478
215300,54,0.000003,0.574617,0.003435,-0.784514,0.438047,0.001021,31.719152,10.014980
215400,54,0.000003,0.578996,0.003487,-0.784007,0.434219,0.001135,31.715834,9.963478
215500,54,0.000003,0.577748,0.003436,-0.788787,0.436523,0.001057,31.712561,9.911950
215600,54,0.000003,0.576638,0.003498,-0.786792,0.432266,0.001033,31.709254,9.860423
215700,54,0.000003,0.578364,0.003460,-0.784218,0.435937,0.001094,31.706015,9.808864
215800,54,0.000003,0.575022,0.003432,-0.796399,0.435898,0.001003,31.702732,9.757309
215900,54,0.000003,0.577223,0.003511,-0.783263,0.433945,0.001012,31.699487,9.705730
216000,54,0.000002,0.576600,0.003478,-0.790670,0.438008,0.001179,31.696238,9.654143
216000,-0.078434,0.002919,-0.813535,0.438477,0.002588
216100,54,0.000002,0.576274,0.003472,-0.782806,0.435117,0.001128,31.691943,9.602861
216200,54,0.000002,0.578063,0.003447,-0.791030,0.429375,0.001062,31.688680,9.551255
216300,54,0.000002,0.576285,0.003456,-0.782291,0.436875,0.000939,31.685475,9.499621
216400,54,0.000002,0.579855,0.003504,-0.781141,0.429258,0.001008,31.682247,9.447983
216500,54,0.000002,0.580661,0.003448,-0.780399,0.432422,0.000968,31.679050,9.396326
216600,54,0.000002,0.577813,0.003464,-0.781603,0.433906,0.000935,31.675816,9.344668
216700,54,0.000002,0.574626,0.003478,-0.792060,0.436953,0.001154,31.672567,9.293005
216800,54,0.000002,0.574245,0.003465,-0.791073,0.438945,0.001020,31.669288,9.241340
216900,54,0.000002,0.576333,0.003463,-0.784701,0.432383,0.001209,31.666040,9.189655
217000,54,0.000002,0.573960,0.003445,-0.789381,0.437578,0.001084,31.662836,9.137948
217100,54,0.000002,0.577139,0.003460,-0.797155,0.436172,0.000948,31.659660,9.086221
217200,54,0.000002,0.577498,0.003470,-0.785054,0.435039,0.001193,31.656449,9.034494
217300,54,0.000002,0.572548,0.003500,-0.791065,0.439375,0.001160,31.653179,8.982773
217400,54,0.000002,0.575618,0.003433,-0.788699,0.435859,0.001060,31.649648,8.931116
217500,54,0.000002,0.572777,0.003472,-0.797370,0.435469,0.001085,31.646435,8.879357
217600,54,0.000002,0.575708,0.003478,-0.788547,0.436133,0.001153,31.643193,8.827596
217700,55,0.000002,0.577339,0.003477,-0.793696,0.434570,0.000997,31.635296,8.777116
